"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","stateProvince","institutionCode","collectionCode","notes","citation","doi"
2237886307,"84d26682-f762-11e1-a439-00145eb45e9a",8.636532,55.5368,1975,8,25,"Denmark","Grimstrup Krat","DMS-1021152","Mogens Skytte Christiansen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2237888135,"84d26682-f762-11e1-a439-00145eb45e9a",8.631285,56.09063,1975,9,24,"Denmark","Videbæk","DMS-1023304","Ulrik Søchting",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
1057464180,"7e380070-f762-11e1-a439-00145eb45e9a",-3.648517,50.603593,1975,12,14,"United Kingdom",NA,"BM000747267","Peter Wilfrid James","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
919180634,"7948250c-6958-4a29-a670-ed1015b26252",7.2216,58.0576,1973,4,21,"Norway","V/ for Opshus","46865","E. Dahl","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180647,"7948250c-6958-4a29-a670-ed1015b26252",6.6485,58.1368,1973,4,20,"Norway","Jørstad på Lista nær Elledalsbekken","46855","E. Dahl, K. Høiland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180626,"7948250c-6958-4a29-a670-ed1015b26252",6.6485,58.1359,1971,4,8,"Norway","Lista: Jørstad, Elledalsbekken","46857","K. Høiland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180648,"7948250c-6958-4a29-a670-ed1015b26252",6.2025,58.8287,1971,4,6,"Norway","Dirdal","46876","H. Østhagen","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180654,"7948250c-6958-4a29-a670-ed1015b26252",6.2025,58.8287,1971,4,6,"Norway","Dirdal","46874","H. Østhagen","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
825515,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.24369,58.82892,1971,5,30,"Norway","No locality information available","1087473","R. Santesson","Rogaland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1041928904,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.9842,58.6485,1971,6,11,"Norway","Store Svele","45128/1","Kjell Ivar Flatberg, et al.","Rogaland","TRH","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
919167366,"7948250c-6958-4a29-a670-ed1015b26252",6.6501,58.1377,1970,3,24,"Norway","Lista, Jørstad, nær Elledalsbekken","33148","K. Høiland","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919178917,"7948250c-6958-4a29-a670-ed1015b26252",6.1746,59.1471,1970,8,20,"Norway","Årdal, Mele bru","45124","J. Hovda","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180690,"7948250c-6958-4a29-a670-ed1015b26252",6.1754,59.1605,1970,8,20,"Norway","Årdal","46878","H. Østhagen","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919242683,"7948250c-6958-4a29-a670-ed1015b26252",6.42862,59.21149,1970,8,20,"Norway","Årdal, bekken frå Ardalsvatnet","116268","R. Elven","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180643,"7948250c-6958-4a29-a670-ed1015b26252",6.1754,59.1605,1969,7,31,"Norway","Årdal. Melåsen ved Riskadalsvann","46875","L. Ryvarden","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919180670,"7948250c-6958-4a29-a670-ed1015b26252",6.1563,58.6524,1969,7,19,"Norway","Vikeså","46877","L. Ryvarden","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1056500989,"7e380070-f762-11e1-a439-00145eb45e9a",-3.136122,51.047989,1969,8,16,"United Kingdom",NA,"BM000747250","Francis Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
919180641,"7948250c-6958-4a29-a670-ed1015b26252",7.0473,58.13,1969,9,2,"Norway","Rosfjord","46863","L. Ryvarden","Vest-Agder","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1055406593,"7e380070-f762-11e1-a439-00145eb45e9a",-1.1743,52.3555,1968,3,6,"United Kingdom",NA,"BM000747252","Peter Wilfrid James","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1055961717,"7e380070-f762-11e1-a439-00145eb45e9a",-1.411216,50.90489,1968,3,6,"United Kingdom",NA,"BM000747276","F. Rose, P.W. James","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1056212522,"7e380070-f762-11e1-a439-00145eb45e9a",-2.428471,51.681503,1968,4,7,"United Kingdom",NA,"BM000747263","Francis Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
919180651,"7948250c-6958-4a29-a670-ed1015b26252",5.85054,58.88222,1968,4,7,"Norway","Høle ovenfor Bjønnloåsen","46879","P.M. Jørgensen","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1056077147,"7e380070-f762-11e1-a439-00145eb45e9a",-2.428471,51.681503,1968,5,30,"United Kingdom",NA,"BM000747264","Francis Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
825518,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.85054,58.88222,1968,6,30,"Norway","No locality information available","1087665","Per M. Jørgensen","Rogaland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825517,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.85054,58.88222,1968,7,7,"Norway","No locality information available","1087601","Per M. Jørgensen","Rogaland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1055794918,"7e380070-f762-11e1-a439-00145eb45e9a",-1.935442,51.497501,1968,8,19,"United Kingdom",NA,"BM000747269","B.J. Coppins, F. Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1056585059,"7e380070-f762-11e1-a439-00145eb45e9a",-1.935442,51.497501,1968,8,19,"United Kingdom",NA,"BM000747268","B.J. Coppins, F. Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1055954357,"7e380070-f762-11e1-a439-00145eb45e9a",-1.411216,50.90489,1968,9,17,"United Kingdom",NA,"BM000747265","B.J. Coppins, F. Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1055587588,"7e380070-f762-11e1-a439-00145eb45e9a",-1.411216,50.90489,1968,11,9,"United Kingdom",NA,"BM000747277","Francis Rose","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
